Open in Excel for Better user experience.,,,,,,,,,,,,,,,,,,,
Optimal Strategy Training,,,,,,,Random Strategy Training,,,,,,,Menace to Menace Strategy Training,,,,,
Time Stamp,Count,Menace Wins,Menace Lose,Draws,Result,,Time Stamp,Count,Menace Wins,Menace Lose,Draws,Result,,Time Stamp,Count,Menace Wins,Menace Lose,Draws,Result
Fri Apr 22 00:34:29 EDT 2022,109,0,40,68, HumanWins,,Fri Apr 22 00:34:33 EDT 2022,108,77,63,9966, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,108,9249,191,10665, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,110,0,41,68, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,109,78,63,9966, HumanWins,,Fri Apr 22 00:34:38 EDT 2022,109,9250,191,10665, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,111,0,41,69, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,110,78,64,9966, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,110,9251,191,10665, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,112,0,41,70, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,111,79,64,9966, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,111,9252,191,10665, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,113,0,41,71, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,112,80,64,9966, conditionDraw,,Fri Apr 22 00:34:38 EDT 2022,112,9253,191,10665, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,114,0,41,72, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,113,80,64,9967, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,113,9254,191,10665, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,115,0,41,73, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,114,81,64,9967, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,114,9254,191,10666, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,116,0,41,74, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,115,82,64,9967, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,115,9255,191,10666, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,117,0,41,75, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,116,83,64,9967, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,116,9256,191,10666, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,118,0,41,76, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,117,84,64,9967, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,117,9257,191,10666, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,119,0,41,77, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,118,85,64,9967, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,118,9258,191,10666, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,120,0,41,78, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,119,86,64,9967, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,119,9258,191,10667, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,121,0,41,79, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,120,87,64,9967, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,120,9258,191,10668, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,122,0,41,80, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,121,88,64,9967, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,121,9259,191,10668, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,123,0,41,81, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,122,89,64,9967, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,122,9260,191,10668, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,124,0,41,82, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,123,90,64,9967, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,123,9260,191,10669, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,125,0,41,83, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,124,91,64,9967, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,124,9261,191,10669, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,126,0,41,84, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,125,92,64,9967, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,125,9261,191,10670, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,127,0,41,85, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,126,93,64,9967, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,126,9262,191,10670, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,128,0,41,86, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,127,94,64,9967, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,127,9263,191,10670, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,129,0,41,87, HumanWins,,Fri Apr 22 00:34:33 EDT 2022,128,95,64,9967, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,128,9264,191,10670, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,130,0,42,87, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,129,96,64,9967, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,129,9265,191,10670, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,131,0,42,88, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,130,97,64,9967, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,130,9266,191,10670, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,132,0,42,89, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,131,98,64,9967, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,131,9267,191,10670, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,133,0,42,90, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,132,99,64,9967, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,132,9268,191,10670, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,134,0,42,91, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,133,100,64,9967, HumanWins,,Fri Apr 22 00:34:38 EDT 2022,133,9269,191,10670, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,135,0,42,92, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,134,100,65,9967, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,134,9269,191,10671, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,136,0,42,93, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,135,101,65,9967, conditionDraw,,Fri Apr 22 00:34:38 EDT 2022,135,9270,191,10671, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,137,0,42,94, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,136,101,65,9968, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,136,9270,191,10672, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,138,0,42,95, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,137,102,65,9968, conditionDraw,,Fri Apr 22 00:34:38 EDT 2022,137,9271,191,10672, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,139,0,42,96, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,138,102,65,9969, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,138,9272,191,10672, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,140,0,42,97, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,139,103,65,9969, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,139,9273,191,10672, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,141,0,42,98, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,140,104,65,9969, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,140,9274,191,10672, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,142,0,42,99, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,141,105,65,9969, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,141,9275,191,10672, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,143,0,42,100, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,142,106,65,9969, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,142,9275,191,10673, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,144,0,42,101, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,143,107,65,9969, conditionDraw,,Fri Apr 22 00:34:38 EDT 2022,143,9276,191,10673, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,145,0,42,102, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,144,107,65,9970, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,144,9277,191,10673, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,146,0,42,103, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,145,108,65,9970, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,145,9277,191,10674, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,147,0,42,104, HumanWins,,Fri Apr 22 00:34:33 EDT 2022,146,109,65,9970, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,146,9278,191,10674, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,148,0,43,104, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,147,110,65,9970, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,147,9279,191,10674, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,149,0,43,105, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,148,111,65,9970, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,148,9279,191,10675, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,150,0,43,106, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,149,112,65,9970, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,149,9280,191,10675, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,151,0,43,107, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,150,113,65,9970, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,150,9281,191,10675, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,152,0,43,108, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,151,114,65,9970, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,151,9282,191,10675, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,153,0,43,109, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,152,115,65,9970, HumanWins,,Fri Apr 22 00:34:38 EDT 2022,152,9283,191,10675, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,154,0,43,110, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,153,115,66,9970, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,153,9283,191,10676, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,155,0,43,111, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,154,116,66,9970, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,154,9284,191,10676, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,156,0,43,112, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,155,117,66,9970, HumanWins,,Fri Apr 22 00:34:38 EDT 2022,155,9285,191,10676, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,157,0,43,113, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,156,117,67,9970, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,156,9285,191,10677, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,158,0,43,114, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,157,118,67,9970, HumanWins,,Fri Apr 22 00:34:38 EDT 2022,157,9286,191,10677, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,159,0,43,115, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,158,118,68,9970, conditionDraw,,Fri Apr 22 00:34:38 EDT 2022,158,9287,191,10677, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,160,0,43,116, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,159,118,68,9971, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,159,9288,191,10677, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,161,0,43,117, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,160,119,68,9971, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,160,9289,191,10677, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,162,0,43,118, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,161,120,68,9971, conditionDraw,,Fri Apr 22 00:34:38 EDT 2022,161,9290,191,10677, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,163,0,43,119, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,162,120,68,9972, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,162,9290,191,10678, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,164,0,43,120, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,163,121,68,9972, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,163,9291,191,10678, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,165,0,43,121, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,164,122,68,9972, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,164,9292,191,10678, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,166,0,43,122, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,165,123,68,9972, conditionDraw,,Fri Apr 22 00:34:38 EDT 2022,165,9292,191,10679, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,167,0,43,123, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,166,123,68,9973, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,166,9292,191,10680, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,168,0,43,124, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,167,124,68,9973, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,167,9292,191,10681, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,169,0,43,125, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,168,125,68,9973, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,168,9293,191,10681, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,170,0,43,126, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,169,126,68,9973, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,169,9294,191,10681, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,171,0,43,127, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,170,127,68,9973, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,170,9295,191,10681, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,172,0,43,128, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,171,128,68,9973, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,171,9296,191,10681, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,173,0,43,129, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,172,129,68,9973, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,172,9297,191,10681, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,174,0,43,130, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,173,130,68,9973, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,173,9298,191,10681, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,175,0,43,131, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,174,131,68,9973, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,174,9298,191,10682, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,176,0,43,132, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,175,132,68,9973, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,175,9298,191,10683, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,177,0,43,133, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,176,133,68,9973, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,176,9299,191,10683, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,178,0,43,134, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,177,134,68,9973, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,177,9300,191,10683, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,179,0,43,135, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,178,135,68,9973, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,178,9300,191,10684, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,180,0,43,136, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,179,136,68,9973, conditionDraw,,Fri Apr 22 00:34:38 EDT 2022,179,9300,191,10685, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,181,0,43,137, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,180,136,68,9974, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,180,9301,191,10685, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,182,0,43,138, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,181,137,68,9974, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,181,9301,191,10686, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,183,0,43,139, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,182,138,68,9974, conditionDraw,,Fri Apr 22 00:34:38 EDT 2022,182,9302,191,10686, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,184,0,43,140, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,183,138,68,9975, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,183,9302,191,10687, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,185,0,43,141, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,184,139,68,9975, HumanWins,,Fri Apr 22 00:34:38 EDT 2022,184,9303,191,10687, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,186,0,43,142, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,185,139,69,9975, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,185,9304,191,10687, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,187,0,43,143, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,186,140,69,9975, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,186,9305,191,10687, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,188,0,43,144, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,187,141,69,9975, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,187,9306,191,10687, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,189,0,43,145, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,188,142,69,9975, conditionDraw,,Fri Apr 22 00:34:38 EDT 2022,188,9307,191,10687, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,190,0,43,146, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,189,142,69,9976, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,189,9308,191,10687, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,191,0,43,147, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,190,143,69,9976, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,190,9308,191,10688, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,192,0,43,148, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,191,144,69,9976, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,191,9308,191,10689, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,193,0,43,149, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,192,145,69,9976, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,192,9308,191,10690, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,194,0,43,150, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,193,146,69,9976, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,193,9308,191,10691, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,195,0,43,151, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,194,147,69,9976, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,194,9309,191,10691, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,196,0,43,152, HumanWins,,Fri Apr 22 00:34:33 EDT 2022,195,148,69,9976, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,195,9310,191,10691, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,197,0,44,152, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,196,149,69,9976, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,196,9310,191,10692, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,198,0,44,153, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,197,150,69,9976, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,197,9311,191,10692, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,199,0,44,154, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,198,151,69,9976, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,198,9312,191,10692, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,200,0,44,155, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,199,152,69,9976, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,199,9313,191,10692, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,201,0,44,156, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,200,153,69,9976, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,200,9313,191,10693, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,202,0,44,157, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,201,154,69,9976, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,201,9314,191,10693, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,203,0,44,158, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,202,155,69,9976, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,202,9314,191,10694, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,204,0,44,159, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,203,156,69,9976, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,203,9315,191,10694, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,205,0,44,160, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,204,157,69,9976, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,204,9316,191,10694, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,206,0,44,161, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,205,158,69,9976, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,205,9316,191,10695, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,207,0,44,162, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,206,159,69,9976, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,206,9317,191,10695, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,208,0,44,163, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,207,160,69,9976, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,207,9318,191,10695, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,209,0,44,164, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,208,161,69,9976, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,208,9318,191,10696, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,210,0,44,165, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,209,162,69,9976, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,209,9319,191,10696, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,211,0,44,166, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,210,163,69,9976, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,210,9320,191,10696, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,212,0,44,167, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,211,164,69,9976, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,211,9320,191,10697, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,213,0,44,168, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,212,165,69,9976, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,212,9321,191,10697, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,214,0,44,169, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,213,166,69,9976, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,213,9322,191,10697, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,215,0,44,170, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,214,167,69,9976, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,214,9323,191,10697, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,216,0,44,171, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,215,168,69,9976, HumanWins,,Fri Apr 22 00:34:38 EDT 2022,215,9324,191,10697, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,217,0,44,172, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,216,168,70,9976, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,216,9325,191,10697, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,218,0,44,173, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,217,169,70,9976, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,217,9326,191,10697, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,219,0,44,174, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,218,170,70,9976, conditionDraw,,Fri Apr 22 00:34:38 EDT 2022,218,9327,191,10697, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,220,0,44,175, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,219,170,70,9977, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,219,9328,191,10697, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,221,0,44,176, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,220,171,70,9977, conditionDraw,,Fri Apr 22 00:34:38 EDT 2022,220,9329,191,10697, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,222,0,44,177, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,221,171,70,9978, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,221,9330,191,10697, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,223,0,44,178, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,222,172,70,9978, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,222,9330,191,10698, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,224,0,44,179, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,223,173,70,9978, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,223,9331,191,10698, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,225,0,44,180, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,224,174,70,9978, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,224,9331,191,10699, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,226,0,44,181, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,225,175,70,9978, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,225,9331,191,10700, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,227,0,44,182, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,226,176,70,9978, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,226,9332,191,10700, MenaceWins
